nodes,l,seed,a_node,int_samples,page_rank_tests,page_rank_time,page_rank_accuracy,page_rank_top_l_targets,baro_tests,baro_time,baro_accuracy,baro_top_l_targets,smooth_tests,smooth_time,smooth_accuracy,smooth_top_l_targets,mutual_info_tests,mutual_info_time,mutual_info_accuracy,mutual_info_top_l_targets,rcd_tests,rcd_time,rcd_accuracy,rcd_top_l_targets,m_igs_tests,m_igs_time,m_igs_accuracy,m_igs_top_l_targets,rcg_cpdag_tests,rcg_cpdag_time,rcg_cpdag_accuracy,rcg_cpdag_top_l_targets,rcg_dag_tests,rcg_dag_time,rcg_dag_accuracy,rcg_dag_top_l_targets
25,1,60,X13,1000,25,2.0361576080322266,0,['X24'],24,26.273587226867676,0,['X7'],25,132.28592681884766,1,['X13'],25,220.80950736999512,1,['X13'],366,211.0201940536499,1,['X13'],6,1.9976892471313477,0,['dummy_sink'],25,2100.8967714309692,1,['X13'],25,2163.8729639053345,1,['X13']
25,1,61,X3,1000,25,1.819906234741211,0,['X23'],24,26.185614585876465,0,['X21'],25,127.47030639648438,1,['X3'],25,219.79068756103516,1,['X3'],293,175.55320358276367,1,['X3'],6,2.070794105529785,0,['dummy_sink'],25,2101.19278717041,1,['X3'],25,2128.980580329895,1,['X3']
25,1,62,X18,1000,25,1.9017047882080078,0,['X24'],24,25.392991065979004,0,['X1'],25,127.64646816253662,0,['X22'],25,221.20865631103516,0,['X22'],284,167.7657642364502,0,['X22'],4,1.715646743774414,1,['X18'],25,2125.262966156006,1,['X18'],25,2113.9829692840576,0,['X21']
25,1,63,X12,1000,25,2.1369714736938477,0,['X21'],24,27.333160400390625,0,['X8'],25,132.54715633392334,1,['X12'],25,230.86889457702637,1,['X12'],296,186.2094430923462,1,['X12'],6,2.2320051193237305,0,['X13'],25,2144.427596092224,1,['X12'],25,2079.315839767456,1,['X12']
25,1,64,X4,1000,25,1.821441650390625,0,['X24'],24,27.24979877471924,0,['X20'],25,132.6947603225708,0,['X6'],25,221.9339780807495,0,['X6'],141,132.87407779693604,0,['X6'],6,1.9722356796264648,0,['dummy_sink'],25,1810.9047031402588,0,['X3'],25,1762.9579286575317,0,['X12']
25,1,65,X14,1000,25,2.3238706588745117,0,['X24'],24,27.158180236816406,0,['X7'],25,138.92705535888672,1,['X14'],25,230.40691089630127,1,['X14'],212,165.4487829208374,0,['X10'],5,1.9581184387207031,0,['dummy_sink'],25,2134.6782064437866,1,['X14'],25,2109.4940700531006,1,['X14']
25,1,66,X20,1000,25,1.2972469329833984,0,['X23'],24,17.317087173461914,0,['X3'],25,84.37556171417236,1,['X20'],25,142.46037197113037,1,['X20'],257,121.84644317626953,1,['X20'],4,0.9994735717773438,0,['X23'],25,1427.921401977539,1,['X20'],25,1382.822985649109,1,['X20']
25,1,67,X3,1000,25,2.139237403869629,0,['X21'],24,26.275096893310547,0,['X22'],25,134.5582971572876,1,['X3'],25,225.27392864227295,1,['X3'],649,363.616904258728,1,['X3'],6,2.2765750885009766,0,['dummy_sink'],25,2185.2801027297974,1,['X3'],25,2195.882405281067,1,['X3']
25,1,68,X18,1000,25,2.4331254959106445,0,['X24'],24,26.92841625213623,0,['X22'],25,136.93276977539062,1,['X18'],25,224.6793451309204,1,['X18'],315,188.52687740325928,1,['X18'],3,1.3147735595703125,0,['X24'],25,2209.9736862182617,1,['X18'],25,2230.788454055786,1,['X18']
25,1,69,X22,1000,25,1.7999019622802734,0,['X18'],24,26.617406845092773,0,['X16'],25,136.3237133026123,1,['X22'],25,230.16131687164307,1,['X22'],339,199.29062461853027,1,['X22'],9,2.8040571212768555,1,['X22'],25,1765.408203125,1,['X22'],25,1780.5003147125244,1,['X22']
25,1,70,X14,1000,25,1.3008604049682617,0,['X24'],24,18.73412799835205,0,['X17'],25,122.27346897125244,1,['X14'],25,144.97762393951416,1,['X14'],458,173.2269468307495,1,['X14'],4,1.065293312072754,1,['X14'],25,1283.2350072860718,1,['X14'],25,1286.8930025100708,1,['X14']
25,1,71,X11,1000,25,2.06850528717041,0,['X23'],24,27.93791675567627,0,['X13'],25,137.80973720550537,1,['X11'],25,224.5190553665161,1,['X11'],199,164.7986536026001,1,['X11'],6,2.1736831665039062,0,['X19'],25,2265.773917198181,1,['X11'],25,2289.107000350952,1,['X11']
25,1,72,X24,1000,25,1.9199457168579102,1,['X24'],24,26.36748218536377,0,['X17'],25,131.0754737854004,0,['X17'],25,214.95557308197021,0,['X17'],310,174.18269538879395,0,['X17'],5,1.9473152160644531,1,['X24'],25,2108.3561630249023,1,['X24'],25,2117.071752548218,1,['X24']
25,1,73,X22,1000,25,2.2334413528442383,0,['X18'],24,26.076462745666504,0,['X8'],25,127.53526401519775,1,['X22'],25,214.08785343170166,1,['X22'],339,189.40672779083252,1,['X22'],6,2.1446685791015625,0,['dummy_sink'],25,2043.9912633895874,1,['X22'],25,2079.415102958679,1,['X22']
25,1,74,X9,1000,25,1.2792911529541016,0,['X23'],24,17.248571395874023,0,['X14'],25,82.40566158294678,1,['X9'],25,136.94577026367188,1,['X9'],345,115.90676975250244,1,['X9'],6,1.3821344375610352,0,['dummy_sink'],25,1335.0818033218384,1,['X9'],25,1482.7908697128296,1,['X9']
25,1,75,X24,1000,25,1.7093420028686523,0,['X22'],24,25.92233657836914,0,['X23'],25,132.03541660308838,1,['X24'],25,222.39946746826172,1,['X24'],358,209.83801460266113,1,['X24'],5,1.8209829330444336,1,['X24'],25,2168.191473007202,1,['X24'],25,2208.6258182525635,1,['X24']
25,1,76,X1,1000,25,1.343099594116211,0,['X21'],24,16.999592781066895,0,['X9'],25,85.75153827667236,1,['X1'],25,141.9346055984497,1,['X1'],1259,420.0961275100708,1,['X1'],4,1.0760698318481445,0,['X11'],25,1403.3786001205444,1,['X1'],25,1371.1310424804688,1,['X1']
25,1,77,X23,1000,25,2.039531707763672,0,['X24'],24,27.090693473815918,0,['X10'],25,131.2837371826172,1,['X23'],25,216.56943130493164,1,['X23'],414,212.02687549591064,1,['X23'],7,2.336254119873047,0,['dummy_sink'],25,2082.290018081665,1,['X23'],25,2098.8795461654663,1,['X23']
25,1,78,X5,1000,25,1.76953125,0,['X18'],24,27.755024909973145,0,['X7'],25,130.00795936584473,1,['X5'],25,217.45943641662598,1,['X5'],310,220.17489528656006,1,['X5'],10,3.078282356262207,0,['dummy_sink'],25,2110.825532913208,1,['X5'],25,2191.57572555542,1,['X5']
25,1,79,X23,1000,25,1.8434906005859375,0,['X24'],24,27.42933464050293,0,['X10'],25,130.2575979232788,1,['X23'],25,219.30232048034668,1,['X23'],355,202.30184745788574,1,['X23'],6,2.112680435180664,0,['dummy_sink'],25,2103.7030725479126,1,['X23'],25,2085.4668941497803,1,['X23']
25,1,80,X15,1000,25,1.853158950805664,0,['X24'],24,25.8016414642334,0,['X9'],25,133.94422245025635,1,['X15'],25,236.9421148300171,1,['X15'],326,194.24900341033936,1,['X15'],7,2.4215822219848633,0,['dummy_sink'],25,2280.8042488098145,1,['X15'],25,2325.728359222412,1,['X15']
25,1,81,X3,1000,25,1.868769645690918,0,['X20'],24,29.66533374786377,0,['X7'],25,143.56431198120117,1,['X3'],25,223.93321990966797,1,['X3'],183,125.33773612976074,1,['X3'],4,1.5410757064819336,1,['X3'],25,2138.833143234253,1,['X3'],25,2175.479181289673,1,['X3']
25,1,82,X3,1000,25,2.3410377502441406,0,['X22'],24,28.912696838378906,0,['X5'],25,141.49021244049072,1,['X3'],25,233.5950469970703,1,['X3'],273,178.5667209625244,1,['X3'],7,2.293339729309082,0,['dummy_sink'],25,2117.2145948410034,1,['X3'],25,2178.200620651245,1,['X3']
25,1,83,X18,1000,25,2.0468740463256836,0,['X23'],24,27.48026943206787,0,['X19'],25,125.6357831954956,1,['X18'],25,211.61441230773926,1,['X18'],281,160.52938175201416,1,['X18'],3,1.3326263427734375,1,['X18'],25,2356.9374742507935,1,['X18'],25,2324.609845161438,1,['X18']
25,1,84,X10,1000,25,1.8587150573730469,0,['X23'],24,25.380043983459473,0,['X7'],25,127.24148368835449,1,['X10'],25,212.53607559204102,1,['X10'],306,173.53587913513184,1,['X10'],5,1.8773908615112305,0,['X21'],25,2098.5807704925537,1,['X10'],25,2076.7004289627075,1,['X10']
25,1,85,X10,1000,25,1.1899137496948242,0,['X24'],24,18.42445468902588,1,['X10'],25,85.5524206161499,1,['X10'],25,142.36254024505615,1,['X10'],166,85.62407207489014,1,['X10'],4,1.005326271057129,0,['X15'],25,1390.000599861145,1,['X10'],25,1367.7117776870728,1,['X10']
25,1,86,X20,1000,25,2.453202247619629,0,['X24'],24,27.146894454956055,0,['X24'],25,131.0257167816162,1,['X20'],25,215.2930145263672,1,['X20'],309,183.1465711593628,1,['X20'],3,1.2926044464111328,1,['X20'],25,1991.0188665390015,1,['X20'],25,2004.67418384552,1,['X20']
25,1,87,X6,1000,25,2.1161651611328125,0,['X23'],24,26.63424301147461,0,['X12'],25,134.623309135437,0,['X3'],25,223.06242561340332,0,['X3'],443,239.25848960876465,0,['X3'],5,1.7847061157226562,0,['dummy_sink'],25,1353.1060771942139,0,['X23'],25,1372.6305646896362,0,['X23']
25,1,88,X24,1000,25,2.2756433486938477,1,['X24'],24,26.778854370117188,0,['X13'],25,136.0396089553833,1,['X24'],25,217.3112277984619,1,['X24'],176,146.2540922164917,1,['X24'],3,1.310011863708496,1,['X24'],25,2105.872549057007,1,['X24'],25,1760.4583349227905,1,['X24']
25,1,89,X19,1000,25,1.312154769897461,0,['X24'],24,17.8737735748291,0,['X18'],25,81.89158535003662,0,['X5'],25,140.83832836151123,0,['X5'],394,141.07786655426025,0,['X5'],4,1.1038665771484375,0,['dummy_sink'],25,1210.3446969985962,0,['X10'],25,1007.4975709915161,0,['X3']
25,1,90,X18,1000,25,1.9321403503417969,0,['X23'],24,25.80546474456787,0,['X12'],25,129.66360759735107,0,['X13'],25,216.7089557647705,0,['X13'],290,190.2625207901001,0,['X13'],7,2.321147918701172,0,['dummy_sink'],25,804.503378868103,0,['X13'],25,790.6531848907471,0,['X13']
25,1,91,X18,1000,25,1.878316879272461,0,['X24'],24,25.125479698181152,0,['X16'],25,129.15384578704834,1,['X18'],25,216.93277645111084,1,['X18'],338,204.50954818725586,1,['X18'],5,1.7905797958374023,0,['dummy_sink'],25,1883.0858840942383,1,['X18'],25,1255.0187587738037,1,['X18']
25,1,92,X10,1000,25,1.7842960357666016,0,['X21'],24,26.26878261566162,0,['X15'],25,139.25085735321045,1,['X10'],25,222.6486520767212,1,['X10'],352,211.9897060394287,1,['X10'],6,2.075078010559082,0,['dummy_sink'],25,2187.138292312622,1,['X10'],25,1162.8889331817627,1,['X10']
25,1,93,X5,1000,25,1.3624820709228516,0,['X24'],24,17.67824077606201,0,['X22'],25,87.9388656616211,0,['X18'],25,170.4788303375244,0,['X18'],417,149.27524375915527,0,['X2'],5,1.215012550354004,0,['X18'],25,1233.4309520721436,0,['X4'],25,1059.3538436889648,1,['X5']
25,1,94,X18,1000,25,2.137035369873047,0,['X20'],24,26.61082935333252,0,['X24'],25,136.37297916412354,1,['X18'],25,216.20081996917725,1,['X18'],371,220.66790008544922,1,['X18'],4,1.6361141204833984,1,['X18'],25,1662.8390312194824,1,['X18'],25,1291.5362911224365,1,['X18']
25,1,95,X22,1000,25,1.885854721069336,0,['X24'],24,28.44878101348877,0,['X2'],25,141.1975336074829,1,['X22'],25,227.7531976699829,1,['X22'],312,181.42586708068848,1,['X22'],8,2.56353759765625,1,['X22'],25,1842.0546913146973,0,['X2'],25,845.0690364837646,1,['X22']
25,1,96,X20,1000,25,2.51300048828125,0,['X23'],24,28.292847633361816,0,['X15'],25,135.28344631195068,0,['X6'],25,232.88884162902832,0,['X6'],195,134.67039394378662,0,['X6'],7,2.3331384658813477,0,['dummy_sink'],25,989.0279226303101,0,['X7'],25,724.754961013794,0,['X13']
25,1,97,X3,1000,25,2.124314308166504,0,['X24'],24,28.140555381774902,0,['X10'],25,135.59464931488037,1,['X3'],25,232.05609226226807,1,['X3'],345,200.3468418121338,1,['X3'],5,1.8505182266235352,0,['dummy_sink'],25,1503.4066352844238,1,['X3'],25,1151.9685907363892,1,['X3']
25,1,98,X10,1000,25,2.1602630615234375,0,['X24'],24,27.082587242126465,0,['X7'],25,136.3474063873291,1,['X10'],25,229.7414379119873,1,['X10'],284,184.7519121170044,1,['X10'],6,2.065169334411621,1,['X10'],25,1337.1282396316528,1,['X10'],25,1168.9027519226074,1,['X10']
25,1,99,X1,1000,25,1.141585350036621,0,['X23'],24,17.56813144683838,0,['X17'],25,109.7090072631836,1,['X1'],25,149.43305110931396,1,['X1'],740,264.1968927383423,1,['X1'],5,1.1856260299682617,0,['X11'],25,1248.1627941131592,1,['X1'],25,1135.0612325668335,1,['X1']
25,3,0,X12,1000,25,1.6974687576293945,0,"['X19', 'X24', 'X21']",24,25.664934158325195,1,"['X12', 'X17', 'X9']",25,143.20928859710693,0,"['X7', 'X24', 'X13']",25,235.39059829711914,0,"['X7', 'X24', 'X13']",303,214.93278694152832,0,"['X24', 'X7', 'X13']",28,4.021242141723633,0,"['dummy_sink', 'X24', 'X15']",25,1521.7532577514648,0,"['X19', 'X13', 'X7']",25,1532.376425743103,0,"['X19', 'X13', 'X7']"
25,3,1,X5,1000,25,1.978795051574707,0,"['X23', 'X24', 'X22']",24,25.827126502990723,0,"['X23', 'X17', 'X9']",25,143.79642486572266,1,"['X5', 'X19', 'X9']",25,237.19469833374023,1,"['X5', 'X19', 'X9']",271,205.60579013824463,1,"['X5', 'X19', 'X9']",18,2.86519718170166,0,"['dummy_sink', 'X17', 'X18']",25,1883.5154285430908,1,"['X22', 'X5', 'X9']",25,1883.765950202942,1,"['X22', 'X5', 'X9']"
25,3,2,X8,1000,25,2.1563215255737305,0,"['X23', 'X20', 'X24']",24,25.146278381347656,0,"['X10', 'X21', 'X4']",25,145.66713905334473,1,"['X8', 'X23', 'X17']",25,236.2603349685669,1,"['X8', 'X23', 'X17']",166,159.58349609375,1,"['X8', 'X22']",27,4.608345031738281,1,"['X23', 'X17', 'X8']",25,1259.1728601455688,1,"['X8', 'X24', 'X23']",25,1196.975573539734,1,"['X8', 'X24', 'X23']"
25,3,3,X10,1000,25,2.0179080963134766,0,"['X24', 'X15', 'X23']",24,25.683822631835938,0,"['X13', 'X12', 'X9']",25,145.31364917755127,1,"['X10', 'X17', 'X1']",25,235.81483364105225,1,"['X10', 'X17', 'X11']",279,259.9997224807739,1,"['X10', 'X11']",22,3.301727294921875,0,"['dummy_sink', 'X21', 'X15']",25,1727.930968284607,1,"['X15', 'X16', 'X10']",25,1734.2956323623657,1,"['X15', 'X16', 'X10']"
25,3,4,X14,1000,25,2.3217287063598633,0,"['X23', 'X17', 'X16']",24,25.75316619873047,1,"['X2', 'X6', 'X14']",25,142.0131015777588,1,"['X14', 'X20', 'X3']",25,235.39140033721924,1,"['X14', 'X20', 'X10']",218,182.4487476348877,1,"['X14', 'X3', 'X21']",23,3.9586076736450195,1,"['dummy_sink', 'X14', 'X16']",25,1540.9155168533325,1,"['X14', 'X23', 'X3']",25,1496.9235830307007,1,"['X14', 'X23', 'X1']"
25,3,5,X3,1000,25,1.7274322509765625,0,"['X23', 'X21', 'X19']",24,26.448104858398438,0,"['X15', 'X19', 'X18']",25,143.9104585647583,1,"['X3', 'X13', 'X5']",25,238.0316333770752,1,"['X3', 'X22', 'X4']",201,158.108904838562,1,"['X3', 'X24', 'X8']",22,3.5231571197509766,0,"['X13', 'dummy_sink', 'X24']",25,1223.9130001068115,1,"['X3', 'X17', 'X21']",25,1158.4343252182007,1,"['X3', 'X17', 'X21']"
25,3,6,X10,1000,25,2.028834342956543,0,"['X23', 'X22', 'X20']",24,24.801057815551758,1,"['X14', 'X10', 'X21']",25,142.802565574646,1,"['X10', 'X17', 'X18']",25,235.8441743850708,1,"['X10', 'X7', 'X17']",283,190.00933647155762,1,"['X10', 'X7', 'X17']",23,3.6333322525024414,0,"['dummy_sink', 'X21', 'X21']",25,1534.1301488876343,1,"['X10', 'X18', 'X17']",25,1540.763313293457,1,"['X10', 'X18', 'X17']"
25,3,7,X15,1000,25,2.320307731628418,0,"['X23', 'X22', 'X24']",24,25.828449249267578,0,"['X2', 'X24', 'X16']",25,143.5077028274536,1,"['X15', 'X4', 'X14']",25,233.33881759643555,1,"['X15', 'X4', 'X14']",370,245.76213264465332,1,"['X15', 'X4', 'X19']",20,3.590360641479492,0,"['dummy_sink', 'X23', 'X22']",25,1675.9595928192139,1,"['X15', 'X23', 'X4']",25,1239.3962602615356,1,"['X23', 'X15', 'X4']"
25,3,8,X3,1000,25,1.8750696182250977,0,"['X23', 'X20', 'X14']",24,24.782422065734863,0,"['X5', 'X12', 'X1']",25,143.45529747009277,1,"['X3', 'X19', 'X18']",25,236.02593994140625,1,"['X3', 'X5', 'X6']",211,174.47365188598633,1,"['X3', 'X5', 'X24']",28,4.255437850952148,0,"['dummy_sink', 'X19', 'X19']",25,1150.5654582977295,1,"['X3', 'X14', 'X23']",25,1074.310401916504,1,"['X3', 'X14', 'X23']"
25,3,9,X21,1000,25,2.769688606262207,0,"['X24', 'X22', 'X23']",24,25.726021766662598,0,"['X12', 'X3', 'X22']",25,145.78291511535645,1,"['X21', 'X22', 'X18']",25,238.70308303833008,1,"['X21', 'X22', 'X18']",275,217.48577976226807,1,"['X21', 'X22', 'X0']",19,3.782986640930176,1,"['X21', 'dummy_sink', 'X18']",25,1091.1952362060547,1,"['X21', 'X19', 'X17']",25,1008.4749612808228,1,"['X21', 'X19', 'X17']"
25,3,10,X9,1000,25,1.9111366271972656,0,"['X23', 'X16', 'X22']",24,20.540820121765137,0,"['X6', 'X24', 'X19']",25,87.70710372924805,0,"['X14', 'X19', 'X2']",25,151.36312007904053,0,"['X14', 'X19', 'X2']",333,129.6636037826538,0,"['X14', 'X19', 'X2']",28,2.50687313079834,0,"['dummy_sink', 'X21', 'X19']",25,992.6542892456055,0,"['X14', 'X6', 'X19']",25,843.3373031616211,0,"['X14', 'X19', 'X21']"
25,3,11,X16,1000,25,2.1523876190185547,0,"['X23', 'X22', 'X20']",24,20.27430820465088,1,"['X23', 'X16', 'X2']",25,87.78664207458496,1,"['X16', 'X9', 'X0']",25,151.53159713745117,1,"['X16', 'X9', 'X22']",265,116.73553466796875,1,"['X16', 'X9', 'X13']",18,1.6699714660644531,0,"['dummy_sink', 'X9', 'X24']",25,1107.486717224121,1,"['X22', 'X16', 'X24']",25,854.6284189224243,1,"['X16', 'X22', 'X15']"
25,3,12,X11,1000,25,1.9749860763549805,0,"['X21', 'X24', 'X20']",24,26.06626319885254,0,"['X18', 'X2', 'X7']",25,144.6885404586792,1,"['X11', 'X6', 'X2']",25,238.7030792236328,1,"['X11', 'X6', 'X2']",488,289.8363618850708,1,"['X11', 'X6', 'X20']",20,3.0484132766723633,0,"['dummy_sink', 'X20', 'X20']",25,1688.6913299560547,1,"['X11', 'X20', 'X16']",25,1690.1772890090942,1,"['X11', 'X20', 'X16']"
25,3,13,X18,1000,25,1.7835607528686523,0,"['X21', 'X19', 'X23']",24,26.422682762145996,0,"['X10', 'X23', 'X15']",25,143.909161567688,1,"['X18', 'X3', 'X20']",25,238.03172779083252,1,"['X18', 'X20', 'X3']",304,221.2783145904541,1,"['X18', 'X20', 'X3']",21,3.18648624420166,0,"['dummy_sink', 'X24', 'X24']",25,1358.909294128418,1,"['X18', 'X23', 'X20']",25,1344.2569704055786,1,"['X18', 'X23', 'X20']"
25,3,14,X11,1000,25,1.926711082458496,0,"['X23', 'X20', 'X21']",24,28.202457427978516,0,"['X12', 'X16', 'X4']",25,139.0201177597046,1,"['X11', 'X23', 'X17']",25,231.4018497467041,1,"['X11', 'X23', 'X17']",266,169.9340181350708,1,"['X11', 'X18', 'X16']",20,3.445113182067871,0,"['X23', 'dummy_sink', 'X18']",25,1267.2807807922363,1,"['X11', 'X23', 'X20']",25,1292.3668146133423,1,"['X11', 'X23', 'X20']"
25,3,15,X8,1000,25,1.2138385772705078,0,"['X24', 'X21', 'X19']",24,17.71418857574463,0,"['X14', 'X19', 'X15']",25,88.35457229614258,1,"['X8', 'X2', 'X5']",25,163.74038887023926,1,"['X8', 'X2', 'X5']",362,162.15614795684814,1,"['X8', 'X2', 'X16']",23,2.3218612670898438,1,"['dummy_sink', 'X8', 'X24']",25,1137.4537343978882,1,"['X8', 'X5', 'X2']",25,1067.8230905532837,1,"['X8', 'X24', 'X5']"
25,3,16,X9,1000,25,1.9859342575073242,0,"['X21', 'X22', 'X20']",24,27.851783752441406,1,"['X23', 'X13', 'X9']",25,138.07922744750977,1,"['X9', 'X10', 'X3']",25,227.82269668579102,1,"['X9', 'X10', 'X11']",187,123.55990219116211,1,"['X9', 'X3', 'X5']",22,3.693150520324707,0,"['X18', 'dummy_sink', 'X19']",25,1118.3978452682495,1,"['X9', 'X5', 'X3']",25,1107.1755275726318,1,"['X9', 'X5', 'X3']"
25,3,17,X15,1000,25,1.961073875427246,0,"['X22', 'X23', 'X18']",24,29.112165451049805,0,"['X6', 'X19', 'X14']",25,135.55839252471924,1,"['X15', 'X11', 'X9']",25,218.94116306304932,1,"['X15', 'X11', 'X9']",309,186.03292179107666,1,"['X15', 'X11', 'X7']",29,4.6669769287109375,1,"['X15', 'dummy_sink', 'X8']",25,1662.5356521606445,1,"['X15', 'X10', 'X8']",25,1645.2146129608154,1,"['X15', 'X10', 'X8']"
25,3,18,X10,1000,25,1.8349542617797852,0,"['X24', 'X22', 'X15']",24,28.22702407836914,0,"['X5', 'X9', 'X7']",25,132.92639350891113,1,"['X10', 'X11', 'X6']",25,223.09276962280273,1,"['X10', 'X11', 'X6']",1482,766.7744131088257,1,"['X10', 'X6', 'X15']",21,3.704623222351074,1,"['X10', 'dummy_sink', 'X15']",25,1553.9075775146484,1,"['X10', 'X24', 'X6']",25,1535.7435722351074,1,"['X10', 'X24', 'X6']"
25,3,19,X14,1000,25,2.0357866287231445,0,"['X24', 'X23', 'X21']",24,27.662296295166016,0,"['X16', 'X3', 'X12']",25,132.36856079101562,1,"['X14', 'X22', 'X24']",25,219.91705513000488,1,"['X14', 'X22', 'X13']",440,224.29698848724365,1,"['X14', 'X13', 'X24']",23,4.227509498596191,0,"['X13', 'X24', 'X17']",25,2012.1765155792236,1,"['X14', 'X13', 'X24']",25,1980.3911848068237,1,"['X14', 'X13', 'X24']"
25,3,20,X3,1000,25,1.6959142684936523,0,"['X24', 'X22', 'X20']",24,27.061137199401855,0,"['X23', 'X9', 'X6']",25,135.06304550170898,1,"['X3', 'X12', 'X11']",25,250.25739669799805,1,"['X3', 'X12', 'X11']",246,147.75560092926025,1,"['X3', 'X22', 'X12']",27,3.9116287231445312,0,"['dummy_sink', 'X11', 'X11']",25,1778.518840789795,1,"['X3', 'X7', 'X22']",25,1510.7577714920044,1,"['X3', 'X22', 'X20']"
25,3,21,X9,1000,25,1.295027732849121,0,"['X20', 'X18', 'X17']",24,17.2424373626709,0,"['X19', 'X7', 'X23']",25,90.26258945465088,1,"['X9', 'X3', 'X22']",25,155.36312866210938,1,"['X9', 'X3', 'X22']",190,94.35519218444824,1,"['X9', 'X5']",25,2.2942943572998047,1,"['X9', 'X18', 'X18']",25,1021.2880849838257,1,"['X9', 'X8', 'X3']",25,884.4331359863281,1,"['X9', 'X8', 'X16']"
25,3,22,X21,1000,25,2.083189010620117,0,"['X24', 'X22', 'X17']",24,29.458613395690918,0,"['X8', 'X4', 'X5']",25,138.88696384429932,1,"['X15', 'X21', 'X17']",25,229.9342851638794,1,"['X15', 'X21', 'X17']",194,149.1712188720703,1,"['X15', 'X21']",17,2.9690418243408203,0,"['X17', 'dummy_sink', 'dummy_sink']",25,1368.8365211486816,1,"['X21', 'X15', 'X17']",25,1345.3412427902222,1,"['X21', 'X15', 'X17']"
25,3,23,X19,1000,25,2.354708671569824,1,"['X24', 'X19', 'X22']",24,26.934152603149414,0,"['X23', 'X22', 'X14']",25,135.91453456878662,1,"['X19', 'X22', 'X21']",25,231.98295783996582,1,"['X19', 'X22', 'X21']",399,224.43694591522217,1,"['X19', 'X22', 'X21']",18,3.0167455673217773,1,"['X19', 'dummy_sink', 'X23']",25,1565.6155834197998,1,"['X19', 'X21', 'X22']",25,1519.852843284607,1,"['X19', 'X21', 'X22']"
25,3,24,X2,1000,25,1.825087547302246,0,"['X18', 'X24', 'X21']",24,26.309887886047363,1,"['X11', 'X14', 'X2']",25,136.3488941192627,1,"['X2', 'X12', 'X11']",25,236.88308429718018,1,"['X2', 'X3', 'X12']",293,202.67503547668457,1,"['X2', 'X3']",26,3.474172592163086,0,"['dummy_sink', 'X22', 'X20']",25,1669.4131774902344,1,"['X2', 'X4', 'X12']",25,1675.1409378051758,1,"['X2', 'X12', 'X11']"
25,3,25,X4,1000,25,2.625429153442383,0,"['X24', 'X19', 'X20']",24,31.055931091308594,1,"['X4', 'X16', 'X9']",25,146.1483278274536,1,"['X4', 'X19', 'X5']",25,231.14339351654053,1,"['X4', 'X19', 'X16']",245,161.85431957244873,1,"['X4', 'X19', 'X16']",14,2.823793411254883,0,"['dummy_sink', 'X21', 'X14']",25,1633.2987241744995,1,"['X4', 'X21', 'X7']",25,1620.7150478363037,1,"['X4', 'X21', 'X7']"
25,3,26,X21,1000,25,2.1561155319213867,0,"['X24', 'X22', 'X15']",24,31.41480827331543,0,"['X5', 'X13', 'X6']",25,151.675311088562,1,"['X21', 'X2', 'X12']",25,227.177170753479,1,"['X21', 'X2', 'X12']",286,166.46241283416748,1,"['X21', 'X2', 'X12']",20,3.201268196105957,1,"['X21', 'dummy_sink', 'X18']",25,1834.4439449310303,1,"['X21', 'X3', 'X2']",25,1822.989751815796,1,"['X21', 'X2', 'X12']"
25,3,27,X19,1000,25,2.0049705505371094,0,"['X21', 'X22', 'X17']",24,27.22743797302246,1,"['X2', 'X10', 'X19']",25,135.43180179595947,1,"['X19', 'X1', 'X22']",25,223.27964878082275,1,"['X19', 'X1', 'X22']",271,181.4535312652588,1,"['X19', 'X1']",15,3.4908370971679688,1,"['X19', 'X18', 'X22']",25,1184.556755065918,1,"['X19', 'X21', 'X1']",25,1132.9315481185913,1,"['X19', 'X21', 'X22']"
25,3,28,X1,1000,25,1.3214530944824219,0,"['X19', 'X18', 'X23']",24,17.63618755340576,1,"['X13', 'X20', 'X1']",25,86.70902824401855,1,"['X1', 'X16', 'X13']",25,142.6853790283203,1,"['X1', 'X2', 'X16']",225,105.20962715148926,1,"['X1', 'X2']",21,3.1751298904418945,1,"['X1', 'X13', 'dummy_sink']",25,964.4524011611938,1,"['X1', 'X2', 'X15']",25,980.9564218521118,1,"['X1', 'X15', 'X5']"
25,3,29,X21,1000,25,2.0370216369628906,1,"['X22', 'X24', 'X21']",24,26.384156227111816,0,"['X9', 'X14', 'X23']",25,131.3282060623169,1,"['X21', 'X24', 'X13']",25,217.45287895202637,1,"['X21', 'X24', 'X13']",152,136.1963186264038,1,"['X21', 'X13']",17,3.0185441970825195,1,"['X24', 'dummy_sink', 'X21']",25,1224.8112001419067,1,"['X21', 'X16', 'X15']",25,1241.1399955749512,1,"['X21', 'X16', 'X15']"
25,3,30,X5,1000,25,2.0089921951293945,0,"['X22', 'X24', 'X16']",24,26.125587463378906,0,"['X10', 'X11', 'X6']",25,130.63423919677734,1,"['X5', 'X24', 'X0']",25,225.03797817230225,1,"['X5', 'X6', 'X24']",640,348.37886810302734,1,"['X5', 'X0', 'X13']",22,3.9254770278930664,0,"['X24', 'dummy_sink', 'X11']",25,1275.5658016204834,1,"['X5', 'X13', 'X10']",25,1305.659924507141,1,"['X5', 'X13', 'X10']"
